# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Mass (g),Mach number (​),Drag coefficient (​)
531.323,221332.923,-1747.61,-9,1166202.189,7.455,0.369
531.373,221245.531,-1748.06,-9,1166202.189,7.456,0.368
531.423,221158.117,-1748.51,-9,1166202.189,7.457,0.368
531.473,221070.68,-1748.96,-9,1166202.189,7.459,0.368
531.523,220983.221,-1749.41,-9.001,1166202.189,7.46,0.368
531.573,220895.739,-1749.86,-9.001,1166202.189,7.462,0.368
531.623,220808.235,-1750.31,-9.001,1166202.189,7.463,0.368
531.673,220720.708,-1750.76,-9.001,1166202.189,7.464,0.368
531.723,220633.159,-1751.211,-9.002,1166202.189,7.465,0.368
531.773,220545.587,-1751.661,-9.002,1166202.189,7.466,0.368
531.823,220457.993,-1752.111,-9.002,1166202.189,7.468,0.368
531.873,220370.376,-1752.561,-9.002,1166202.189,7.469,0.368
531.923,220282.737,-1753.011,-9.003,1166202.189,7.471,0.368
531.973,220195.075,-1753.461,-9.003,1166202.189,7.472,0.368
532.023,220107.391,-1753.911,-9.003,1166202.189,7.473,0.368
532.073,220019.684,-1754.361,-9.003,1166202.189,7.475,0.368
532.123,219931.954,-1754.812,-9.004,1166202.189,7.476,0.368
532.173,219844.203,-1755.262,-9.004,1166202.189,7.477,0.368
532.223,219756.428,-1755.712,-9.004,1166202.189,7.479,0.367
532.273,219668.631,-1756.162,-9.004,1166202.189,7.48,0.367
532.323,219580.812,-1756.612,-9.005,1166202.189,7.481,0.367
532.373,219492.97,-1757.063,-9.005,1166202.189,7.482,0.367
532.423,219405.106,-1757.513,-9.005,1166202.189,7.484,0.367
532.473,219317.219,-1757.963,-9.005,1166202.189,7.485,0.367
532.523,219229.309,-1758.414,-9.006,1166202.189,7.487,0.367
532.573,219141.378,-1758.864,-9.006,1166202.189,7.488,0.367
532.623,219053.423,-1759.314,-9.006,1166202.189,7.489,0.367
532.673,218965.446,-1759.764,-9.006,1166202.189,7.49,0.367
532.723,218877.447,-1760.215,-9.007,1166202.189,7.492,0.367
532.773,218789.425,-1760.665,-9.007,1166202.189,7.493,0.367
532.823,218701.38,-1761.115,-9.007,1166202.189,7.495,0.367
532.873,218613.313,-1761.566,-9.007,1166202.189,7.496,0.367
532.923,218525.224,-1762.016,-9.008,1166202.189,7.497,0.367
532.973,218437.111,-1762.467,-9.008,1166202.189,7.499,0.367
533.023,218348.977,-1762.917,-9.008,1166202.189,7.5,0.367
533.073,218260.82,-1763.367,-9.008,1166202.189,7.501,0.366
533.123,218172.64,-1763.818,-9.009,1166202.189,7.503,0.366
533.173,218084.438,-1764.268,-9.009,1166202.189,7.504,0.366
533.223,217996.213,-1764.719,-9.009,1166202.189,7.505,0.366
533.273,217907.966,-1765.169,-9.009,1166202.189,7.507,0.366
533.323,217819.696,-1765.62,-9.01,1166202.189,7.508,0.366
533.373,217731.404,-1766.07,-9.01,1166202.189,7.509,0.366
533.423,217643.089,-1766.521,-9.01,1166202.189,7.51,0.366
533.473,217554.752,-1766.971,-9.01,1166202.189,7.511,0.366
533.523,217466.392,-1767.422,-9.011,1166202.189,7.513,0.366
533.573,217378.01,-1767.872,-9.011,1166202.189,7.514,0.366
533.623,217289.605,-1768.323,-9.011,1166202.189,7.515,0.366
533.673,217201.178,-1768.773,-9.011,1166202.189,7.517,0.366
533.723,217112.728,-1769.224,-9.012,1166202.189,7.518,0.366
533.773,217024.255,-1769.675,-9.012,1166202.189,7.52,0.366
533.823,216935.76,-1770.125,-9.012,1166202.189,7.521,0.366
533.873,216847.243,-1770.576,-9.012,1166202.189,7.522,0.366
533.923,216758.703,-1771.026,-9.013,1166202.189,7.524,0.366
533.973,216670.14,-1771.477,-9.013,1166202.189,7.525,0.365
534.023,216581.555,-1771.928,-9.013,1166202.189,7.526,0.365
534.073,216492.947,-1772.378,-9.013,1166202.189,7.527,0.365
534.123,216404.317,-1772.829,-9.014,1166202.189,7.529,0.365
534.173,216315.664,-1773.28,-9.014,1166202.189,7.53,0.365
534.223,216226.989,-1773.73,-9.014,1166202.189,7.531,0.365
534.273,216138.291,-1774.181,-9.014,1166202.189,7.533,0.365
534.323,216049.571,-1774.632,-9.015,1166202.189,7.534,0.365
534.373,215960.828,-1775.083,-9.015,1166202.189,7.536,0.365
534.423,215872.063,-1775.533,-9.015,1166202.189,7.537,0.365
534.473,215783.275,-1775.984,-9.015,1166202.189,7.538,0.365
534.523,215694.464,-1776.435,-9.016,1166202.189,7.54,0.365
534.573,215605.631,-1776.886,-9.016,1166202.189,7.541,0.365
534.623,215516.776,-1777.337,-9.016,1166202.189,7.542,0.365
534.673,215427.898,-1777.787,-9.016,1166202.189,7.543,0.365
534.723,215338.997,-1778.238,-9.017,1166202.189,7.545,0.365
534.773,215250.074,-1778.689,-9.017,1166202.189,7.546,0.365
534.823,215161.128,-1779.14,-9.017,1166202.189,7.548,0.364
534.873,215072.16,-1779.591,-9.017,1166202.189,7.549,0.364
534.923,214983.169,-1780.042,-9.018,1166202.189,7.55,0.364
534.973,214894.156,-1780.493,-9.018,1166202.189,7.552,0.364
535.023,214805.12,-1780.943,-9.018,1166202.189,7.553,0.364
535.073,214716.061,-1781.394,-9.018,1166202.189,7.554,0.364
535.123,214626.98,-1781.845,-9.019,1166202.189,7.556,0.364
535.173,214537.877,-1782.296,-9.019,1166202.189,7.557,0.364
535.223,214448.751,-1782.747,-9.019,1166202.189,7.559,0.364
535.273,214359.602,-1783.198,-9.019,1166202.189,7.56,0.364
535.323,214270.431,-1783.649,-9.02,1166202.189,7.561,0.364
535.373,214181.237,-1784.1,-9.02,1166202.189,7.563,0.364
535.423,214092.021,-1784.551,-9.02,1166202.189,7.564,0.364
535.473,214002.782,-1785.002,-9.02,1166202.189,7.565,0.364
535.523,213913.521,-1785.453,-9.021,1166202.189,7.567,0.364
535.573,213824.237,-1785.904,-9.021,1166202.189,7.568,0.364
535.623,213734.93,-1786.355,-9.021,1166202.189,7.569,0.364
535.673,213645.601,-1786.806,-9.021,1166202.189,7.57,0.364
535.723,213556.25,-1787.257,-9.022,1166202.189,7.572,0.363
535.773,213466.875,-1787.709,-9.022,1166202.189,7.573,0.363
535.823,213377.479,-1788.16,-9.022,1166202.189,7.574,0.363
535.873,213288.06,-1788.611,-9.022,1166202.189,7.576,0.363
535.923,213198.618,-1789.062,-9.023,1166202.189,7.577,0.363
535.973,213109.153,-1789.513,-9.023,1166202.189,7.578,0.363
536.023,213019.666,-1789.964,-9.023,1166202.189,7.58,0.363
536.073,212930.157,-1790.415,-9.023,1166202.189,7.581,0.363
536.123,212840.625,-1790.867,-9.024,1166202.189,7.582,0.363
536.173,212751.07,-1791.318,-9.024,1166202.189,7.584,0.363
536.223,212661.493,-1791.769,-9.024,1166202.189,7.585,0.363
536.273,212571.893,-1792.22,-9.024,1166202.189,7.587,0.363
536.323,212482.271,-1792.671,-9.025,1166202.189,7.588,0.363
536.373,212392.626,-1793.123,-9.025,1166202.189,7.589,0.363
536.423,212302.959,-1793.574,-9.025,1166202.189,7.591,0.363
536.473,212213.269,-1794.025,-9.025,1166202.189,7.592,0.363
536.523,212123.556,-1794.476,-9.026,1166202.189,7.593,0.363
536.573,212033.821,-1794.928,-9.026,1166202.189,7.594,0.363
536.623,211944.064,-1795.379,-9.026,1166202.189,7.596,0.362
536.673,211854.283,-1795.83,-9.026,1166202.189,7.597,0.362
536.723,211764.48,-1796.282,-9.027,1166202.189,7.599,0.362
536.773,211674.655,-1796.733,-9.027,1166202.189,7.6,0.362
536.823,211584.807,-1797.184,-9.027,1166202.189,7.602,0.362
536.873,211494.937,-1797.636,-9.027,1166202.189,7.603,0.362
536.923,211405.044,-1798.087,-9.028,1166202.189,7.605,0.362
536.973,211315.128,-1798.539,-9.028,1166202.189,7.606,0.362
537.023,211225.19,-1798.99,-9.028,1166202.189,7.607,0.362
537.073,211135.229,-1799.441,-9.028,1166202.189,7.609,0.362
537.123,211045.246,-1799.893,-9.029,1166202.189,7.61,0.362
537.173,210955.24,-1800.344,-9.029,1166202.189,7.611,0.362
537.223,210865.211,-1800.796,-9.029,1166202.189,7.613,0.362
537.273,210775.16,-1801.247,-9.03,1166202.189,7.614,0.362
537.323,210685.086,-1801.699,-9.03,1166202.189,7.615,0.362
537.373,210594.99,-1802.15,-9.03,1166202.189,7.616,0.362
537.423,210504.871,-1802.602,-9.03,1166202.189,7.618,0.362
537.473,210414.73,-1803.053,-9.031,1166202.189,7.619,0.361
537.523,210324.566,-1803.505,-9.031,1166202.189,7.621,0.361
537.573,210234.38,-1803.956,-9.031,1166202.189,7.622,0.361
537.623,210144.17,-1804.408,-9.031,1166202.189,7.623,0.361
537.673,210053.939,-1804.86,-9.032,1166202.189,7.625,0.361
537.723,209963.684,-1805.311,-9.032,1166202.189,7.626,0.361
537.773,209873.408,-1805.763,-9.032,1166202.189,7.627,0.361
537.823,209783.108,-1806.214,-9.032,1166202.189,7.629,0.361
537.873,209692.786,-1806.666,-9.033,1166202.189,7.63,0.361
537.923,209602.442,-1807.118,-9.033,1166202.189,7.631,0.361
537.973,209512.074,-1807.569,-9.033,1166202.189,7.633,0.361
538.023,209421.685,-1808.021,-9.033,1166202.189,7.634,0.361
538.073,209331.272,-1808.473,-9.034,1166202.189,7.635,0.361
538.123,209240.837,-1808.924,-9.034,1166202.189,7.637,0.361
538.173,209150.38,-1809.376,-9.034,1166202.189,7.638,0.361
538.223,209059.9,-1809.828,-9.034,1166202.189,7.64,0.361
538.273,208969.397,-1810.279,-9.035,1166202.189,7.641,0.361
538.323,208878.872,-1810.731,-9.035,1166202.189,7.642,0.36
538.373,208788.324,-1811.183,-9.035,1166202.189,7.644,0.36
538.423,208697.754,-1811.635,-9.035,1166202.189,7.645,0.36
538.473,208607.161,-1812.086,-9.036,1166202.189,7.646,0.36
538.523,208516.545,-1812.538,-9.036,1166202.189,7.647,0.36
538.573,208425.907,-1812.99,-9.036,1166202.189,7.649,0.36
538.623,208335.246,-1813.442,-9.036,1166202.189,7.65,0.36
538.673,208244.563,-1813.894,-9.037,1166202.189,7.651,0.36
538.723,208153.857,-1814.346,-9.037,1166202.189,7.652,0.36
538.773,208063.128,-1814.797,-9.037,1166202.189,7.654,0.36
538.823,207972.377,-1815.249,-9.037,1166202.189,7.655,0.36
538.873,207881.603,-1815.701,-9.038,1166202.189,7.656,0.36
538.923,207790.807,-1816.153,-9.038,1166202.189,7.658,0.36
538.973,207699.988,-1816.605,-9.038,1166202.189,7.659,0.36
539.023,207609.146,-1817.057,-9.038,1166202.189,7.661,0.36
539.073,207518.282,-1817.509,-9.039,1166202.189,7.662,0.36
539.123,207427.395,-1817.961,-9.039,1166202.189,7.663,0.36
539.173,207336.486,-1818.413,-9.039,1166202.189,7.665,0.36
539.223,207245.554,-1818.865,-9.039,1166202.189,7.666,0.36
539.273,207154.6,-1819.317,-9.04,1166202.189,7.667,0.359
539.323,207063.622,-1819.769,-9.04,1166202.189,7.669,0.359
539.373,206972.623,-1820.221,-9.04,1166202.189,7.67,0.359
539.423,206881.6,-1820.673,-9.041,1166202.189,7.672,0.359
539.473,206790.555,-1821.125,-9.041,1166202.189,7.673,0.359
539.523,206699.488,-1821.577,-9.041,1166202.189,7.675,0.359
539.573,206608.398,-1822.029,-9.041,1166202.189,7.676,0.359
539.623,206517.285,-1822.481,-9.042,1166202.189,7.677,0.359
539.673,206426.15,-1822.933,-9.042,1166202.189,7.679,0.359
539.723,206334.992,-1823.385,-9.042,1166202.189,7.68,0.359
539.773,206243.811,-1823.837,-9.042,1166202.189,7.681,0.359
539.823,206152.608,-1824.289,-9.043,1166202.189,7.683,0.359
539.873,206061.382,-1824.742,-9.043,1166202.189,7.684,0.359
539.923,205970.134,-1825.194,-9.043,1166202.189,7.686,0.359
539.973,205878.863,-1825.646,-9.043,1166202.189,7.687,0.359
540.023,205787.569,-1826.098,-9.044,1166202.189,7.688,0.359
540.073,205696.253,-1826.55,-9.044,1166202.189,7.69,0.359
540.123,205604.914,-1827.003,-9.044,1166202.189,7.691,0.358
540.173,205513.553,-1827.455,-9.044,1166202.189,7.693,0.358
540.223,205422.169,-1827.907,-9.045,1166202.189,7.694,0.358
540.273,205330.762,-1828.359,-9.045,1166202.189,7.695,0.358
540.323,205239.333,-1828.811,-9.045,1166202.189,7.697,0.358
540.373,205147.881,-1829.264,-9.045,1166202.189,7.698,0.358
540.423,205056.406,-1829.716,-9.046,1166202.189,7.699,0.358
540.473,204964.909,-1830.168,-9.046,1166202.189,7.701,0.358
540.523,204873.389,-1830.621,-9.046,1166202.189,7.702,0.358
540.573,204781.847,-1831.073,-9.046,1166202.189,7.703,0.358
540.623,204690.282,-1831.525,-9.047,1166202.189,7.704,0.358
540.673,204598.695,-1831.978,-9.047,1166202.189,7.706,0.358
540.723,204507.084,-1832.43,-9.047,1166202.189,7.707,0.358
540.773,204415.452,-1832.882,-9.048,1166202.189,7.709,0.358
540.823,204323.796,-1833.335,-9.048,1166202.189,7.71,0.358
540.873,204232.118,-1833.787,-9.048,1166202.189,7.711,0.358
540.923,204140.417,-1834.24,-9.048,1166202.189,7.713,0.358
540.973,204048.694,-1834.692,-9.049,1166202.189,7.714,0.358
541.023,203956.948,-1835.144,-9.049,1166202.189,7.715,0.357
541.073,203865.18,-1835.597,-9.049,1166202.189,7.717,0.357
541.123,203773.389,-1836.049,-9.049,1166202.189,7.718,0.357
541.173,203681.575,-1836.502,-9.05,1166202.189,7.72,0.357
541.223,203589.738,-1836.954,-9.05,1166202.189,7.721,0.357
541.273,203497.879,-1837.407,-9.05,1166202.189,7.722,0.357
541.323,203405.998,-1837.859,-9.05,1166202.189,7.724,0.357
541.373,203314.093,-1838.312,-9.051,1166202.189,7.725,0.357
541.423,203222.167,-1838.764,-9.051,1166202.189,7.726,0.357
541.473,203130.217,-1839.217,-9.051,1166202.189,7.728,0.357
541.523,203038.245,-1839.67,-9.051,1166202.189,7.729,0.357
541.573,202946.25,-1840.122,-9.052,1166202.189,7.73,0.357
541.623,202854.233,-1840.575,-9.052,1166202.189,7.731,0.357
541.673,202762.193,-1841.027,-9.052,1166202.189,7.733,0.357
541.723,202670.13,-1841.48,-9.052,1166202.189,7.734,0.357
541.773,202578.045,-1841.933,-9.053,1166202.189,7.736,0.357
541.823,202485.937,-1842.385,-9.053,1166202.189,7.737,0.357
541.873,202393.806,-1842.838,-9.053,1166202.189,7.738,0.357
541.923,202301.653,-1843.291,-9.053,1166202.189,7.739,0.357
541.973,202209.477,-1843.743,-9.054,1166202.189,7.741,0.356
542.023,202117.279,-1844.196,-9.054,1166202.189,7.742,0.356
542.073,202025.057,-1844.649,-9.054,1166202.189,7.743,0.356
542.123,201932.814,-1845.101,-9.055,1166202.189,7.745,0.356
542.173,201840.547,-1845.554,-9.055,1166202.189,7.746,0.356
542.223,201748.258,-1846.007,-9.055,1166202.189,7.748,0.356
542.273,201655.947,-1846.46,-9.055,1166202.189,7.749,0.356
542.323,201563.612,-1846.912,-9.056,1166202.189,7.751,0.356
542.373,201471.255,-1847.365,-9.056,1166202.189,7.752,0.356
542.423,201378.876,-1847.818,-9.056,1166202.189,7.754,0.356
542.473,201286.474,-1848.271,-9.056,1166202.189,7.755,0.356
542.523,201194.049,-1848.724,-9.057,1166202.189,7.756,0.356
542.573,201101.601,-1849.177,-9.057,1166202.189,7.758,0.356
542.623,201009.131,-1849.629,-9.057,1166202.189,7.759,0.356
542.673,200916.638,-1850.082,-9.057,1166202.189,7.76,0.356
542.723,200824.123,-1850.535,-9.058,1166202.189,7.762,0.356
542.773,200731.585,-1850.988,-9.058,1166202.189,7.763,0.356
542.823,200639.024,-1851.441,-9.058,1166202.189,7.764,0.356
542.873,200546.441,-1851.894,-9.058,1166202.189,7.765,0.355
542.923,200453.835,-1852.347,-9.059,1166202.189,7.767,0.355
542.973,200361.206,-1852.8,-9.059,1166202.189,7.768,0.355
543.023,200268.555,-1853.253,-9.059,1166202.189,7.769,0.355
543.073,200175.881,-1853.706,-9.06,1166202.189,7.771,0.355
543.123,200083.184,-1854.159,-9.06,1166202.189,7.772,0.355
543.173,199990.465,-1854.612,-9.06,1166202.189,7.773,0.355
543.223,199897.723,-1855.065,-9.06,1166202.189,7.775,0.355
543.273,199804.958,-1855.518,-9.061,1166202.189,7.776,0.355
543.323,199712.171,-1855.971,-9.061,1166202.189,7.777,0.355
543.373,199619.361,-1856.424,-9.061,1166202.189,7.779,0.355
543.423,199526.529,-1856.877,-9.061,1166202.189,7.78,0.355
543.473,199433.674,-1857.33,-9.062,1166202.189,7.782,0.355
543.523,199340.796,-1857.783,-9.062,1166202.189,7.783,0.355
543.573,199247.895,-1858.236,-9.062,1166202.189,7.784,0.355
543.623,199154.972,-1858.689,-9.062,1166202.189,7.785,0.355
543.673,199062.026,-1859.142,-9.063,1166202.189,7.787,0.355
543.723,198969.058,-1859.596,-9.063,1166202.189,7.788,0.355
543.773,198876.067,-1860.049,-9.063,1166202.189,7.79,0.354
543.823,198783.053,-1860.502,-9.063,1166202.189,7.791,0.354
543.873,198690.017,-1860.955,-9.064,1166202.189,7.793,0.354
543.923,198596.957,-1861.408,-9.064,1166202.189,7.794,0.354
543.973,198503.876,-1861.862,-9.064,1166202.189,7.796,0.354
544.023,198410.771,-1862.315,-9.065,1166202.189,7.797,0.354
544.073,198317.644,-1862.768,-9.065,1166202.189,7.799,0.354
544.123,198224.494,-1863.221,-9.065,1166202.189,7.8,0.354
544.173,198131.322,-1863.674,-9.065,1166202.189,7.801,0.354
544.223,198038.127,-1864.128,-9.066,1166202.189,7.803,0.354
544.273,197944.909,-1864.581,-9.066,1166202.189,7.804,0.354
544.323,197851.669,-1865.034,-9.066,1166202.189,7.805,0.354
544.373,197758.406,-1865.488,-9.066,1166202.189,7.807,0.354
544.423,197665.12,-1865.941,-9.067,1166202.189,7.808,0.354
544.473,197571.812,-1866.394,-9.067,1166202.189,7.809,0.354
544.523,197478.481,-1866.848,-9.067,1166202.189,7.811,0.354
544.573,197385.127,-1867.301,-9.067,1166202.189,7.812,0.354
544.623,197291.751,-1867.754,-9.068,1166202.189,7.813,0.354
544.673,197198.352,-1868.208,-9.068,1166202.189,7.815,0.354
544.723,197104.93,-1868.661,-9.068,1166202.189,7.816,0.353
544.773,197011.485,-1869.115,-9.068,1166202.189,7.817,0.353
544.823,196918.018,-1869.568,-9.069,1166202.189,7.819,0.353
544.873,196824.529,-1870.022,-9.069,1166202.189,7.82,0.353
544.923,196731.016,-1870.475,-9.069,1166202.189,7.822,0.353
544.973,196637.481,-1870.929,-9.07,1166202.189,7.823,0.353
545.023,196543.923,-1871.382,-9.07,1166202.189,7.824,0.353
545.073,196450.343,-1871.836,-9.07,1166202.189,7.826,0.353
545.123,196356.74,-1872.289,-9.07,1166202.189,7.827,0.353
545.173,196263.114,-1872.743,-9.071,1166202.189,7.829,0.353
545.223,196169.466,-1873.196,-9.071,1166202.189,7.83,0.353
545.273,196075.794,-1873.65,-9.071,1166202.189,7.832,0.353
545.323,195982.101,-1874.103,-9.071,1166202.189,7.833,0.353
545.373,195888.384,-1874.557,-9.072,1166202.189,7.835,0.353
545.423,195794.645,-1875.01,-9.072,1166202.189,7.836,0.353
545.473,195700.883,-1875.464,-9.072,1166202.189,7.837,0.353
545.523,195607.098,-1875.918,-9.072,1166202.189,7.839,0.353
545.573,195513.291,-1876.371,-9.073,1166202.189,7.84,0.353
545.623,195419.461,-1876.825,-9.073,1166202.189,7.841,0.352
545.673,195325.609,-1877.279,-9.073,1166202.189,7.842,0.352
545.723,195231.734,-1877.732,-9.074,1166202.189,7.844,0.352
545.773,195137.836,-1878.186,-9.074,1166202.189,7.845,0.352
545.823,195043.915,-1878.64,-9.074,1166202.189,7.846,0.352
545.873,194949.972,-1879.093,-9.074,1166202.189,7.847,0.352
545.923,194856.006,-1879.547,-9.075,1166202.189,7.849,0.352
545.973,194762.017,-1880.001,-9.075,1166202.189,7.85,0.352
546.023,194668.005,-1880.455,-9.075,1166202.189,7.852,0.352
546.073,194573.971,-1880.908,-9.075,1166202.189,7.853,0.352
546.123,194479.915,-1881.362,-9.076,1166202.189,7.854,0.352
546.173,194385.835,-1881.816,-9.076,1166202.189,7.856,0.352
546.223,194291.733,-1882.27,-9.076,1166202.189,7.857,0.352
546.273,194197.608,-1882.724,-9.076,1166202.189,7.858,0.352
546.323,194103.461,-1883.177,-9.077,1166202.189,7.86,0.352
546.373,194009.29,-1883.631,-9.077,1166202.189,7.861,0.352
546.423,193915.098,-1884.085,-9.077,1166202.189,7.862,0.352
546.473,193820.882,-1884.539,-9.077,1166202.189,7.864,0.352
546.523,193726.644,-1884.993,-9.078,1166202.189,7.865,0.352
546.573,193632.383,-1885.447,-9.078,1166202.189,7.867,0.351
546.623,193538.099,-1885.901,-9.078,1166202.189,7.868,0.351
546.673,193443.793,-1886.355,-9.079,1166202.189,7.87,0.351
546.723,193349.464,-1886.809,-9.079,1166202.189,7.871,0.351
546.773,193255.112,-1887.263,-9.079,1166202.189,7.873,0.351
546.823,193160.737,-1887.716,-9.079,1166202.189,7.874,0.351
546.873,193066.34,-1888.17,-9.08,1166202.189,7.875,0.351
546.923,192971.92,-1888.624,-9.08,1166202.189,7.876,0.351
546.973,192877.478,-1889.078,-9.08,1166202.189,7.878,0.351
547.023,192783.012,-1889.532,-9.08,1166202.189,7.879,0.351
547.073,192688.524,-1889.987,-9.081,1166202.189,7.881,0.351
547.123,192594.014,-1890.441,-9.081,1166202.189,7.882,0.351
547.173,192499.48,-1890.895,-9.081,1166202.189,7.883,0.351
547.223,192404.924,-1891.349,-9.082,1166202.189,7.884,0.351
547.273,192310.346,-1891.803,-9.082,1166202.189,7.886,0.351
547.323,192215.744,-1892.257,-9.082,1166202.189,7.887,0.351
547.373,192121.12,-1892.711,-9.082,1166202.189,7.888,0.351
547.423,192026.473,-1893.165,-9.083,1166202.189,7.89,0.351
547.473,191931.803,-1893.619,-9.083,1166202.189,7.891,0.351
547.523,191837.111,-1894.073,-9.083,1166202.189,7.892,0.35
547.573,191742.396,-1894.528,-9.083,1166202.189,7.894,0.35
547.623,191647.658,-1894.982,-9.084,1166202.189,7.895,0.35
547.673,191552.898,-1895.436,-9.084,1166202.189,7.896,0.35
547.723,191458.115,-1895.89,-9.084,1166202.189,7.898,0.35
547.773,191363.309,-1896.344,-9.084,1166202.189,7.899,0.35
547.823,191268.48,-1896.799,-9.085,1166202.189,7.901,0.35
547.873,191173.629,-1897.253,-9.085,1166202.189,7.902,0.35
547.923,191078.755,-1897.707,-9.085,1166202.189,7.904,0.35
547.973,190983.858,-1898.161,-9.086,1166202.189,7.905,0.35
548.023,190888.939,-1898.616,-9.086,1166202.189,7.906,0.35
548.073,190793.997,-1899.07,-9.086,1166202.189,7.908,0.35
548.123,190699.032,-1899.524,-9.086,1166202.189,7.909,0.35
548.173,190604.044,-1899.979,-9.087,1166202.189,7.91,0.35
548.223,190509.034,-1900.433,-9.087,1166202.189,7.912,0.35
548.273,190414.001,-1900.887,-9.087,1166202.189,7.913,0.35
548.323,190318.945,-1901.342,-9.087,1166202.189,7.914,0.35
548.373,190223.867,-1901.796,-9.088,1166202.189,7.916,0.35
548.423,190128.766,-1902.251,-9.088,1166202.189,7.917,0.35
548.473,190033.642,-1902.705,-9.088,1166202.189,7.919,0.349
548.523,189938.495,-1903.159,-9.088,1166202.189,7.92,0.349
548.573,189843.326,-1903.614,-9.089,1166202.189,7.921,0.349
548.623,189748.134,-1904.068,-9.089,1166202.189,7.923,0.349
548.673,189652.919,-1904.523,-9.089,1166202.189,7.924,0.349
